Ont name,Classification time (ms),Reasoner
approximated_4e3e9d16-0fbd-4851-8631-4770235da9dc_ft_Bonanza.rdf_functional.owl,1578,HERMIT
approximated_4e5c98ae-7192-476f-bdf3-7c93f526f4da_ithesaurus.owl_functional.owl,154404,HERMIT
approximated_4e5f35d3-1e97-4ad1-937b-9237849cde79_umlssn.owl_functional.owl,1622,HERMIT
approximated_4e62448b-b1ca-416f-878f-be1d71e3b2e9_iaeuniprot.owl_functional.owl,9777,HERMIT
approximated_4e65432f-5e6e-4b90-9481-91367b55c947_bleOWLTest.owl_functional.owl,1436,HERMIT
approximated_4e70f119-38cb-4762-aae7-b588cfa028e0_Profile.owl_functional.owl,1499,HERMIT
approximated_4e7e0ba0-f565-4508-bfe5-e9c2d213ff87_Kefalotyri.ttl_functional.owl,1491.5,HERMIT
approximated_4e9c185b-2857-48b3-88a7-c54cd067e390_Guinness.rdf_functional.owl,1583,HERMIT
approximated_4f2a332c-4926-462b-a6f4-7ae3a9d9c162_chemistryv4.owl_functional.owl,1552,HERMIT
approximated_4f380b6e-2f78-4edd-a873-5e07adebabfb_Manna.rdf_functional.owl,1554.5,HERMIT
approximated_4f3e89e4-a29d-47ae-898a-7ab2000ae329_go_xp_chebi.owl_functional.owl,4301.5,HERMIT
approximated_4f8c0e42-ef62-45e3-8dd3-1057a6047d43_myOnto.owl_functional.owl,1455,HERMIT
approximated_4f93aad6-2909-497b-a637-d92a3dfbf9a2_odAnalysis.owl_functional.owl,1492,HERMIT
approximated_4f96f8d4-4fb2-44bc-886a-1ae4793f3cb6_ContextAll.owl_functional.owl,2323.5,HERMIT
approximated_4fd5414a-a316-41b1-b13e-a9500e1002f6_et_aerator.ttl_functional.owl,1506.5,HERMIT
approximated_501137ad-3b3a-449a-8421-1d15c9f08fc4_e_test_car.ttl_functional.owl,1512.5,HERMIT
approximated_50265ad9-064e-4fb3-9059-d475bc7369f7_Thunnus.rdf_functional.owl,1566.5,HERMIT
approximated_5032742c-1115-4a63-81bf-f196b20e5b10_Acetic_acid.ttl_functional.owl,1533,HERMIT
approximated_503bc0e0-f08f-450b-9d7c-503ef68bcbca_eReduction.owl_functional.owl,66539,HERMIT
approximated_5044151d-f798-4096-8c03-f5d106bfe71f_nd_egg_pie.ttl_functional.owl,1591.5,HERMIT
approximated_5053ee90-43ee-4a82-9631-f2de777dedfc_m_profiler.rdf_functional.owl,1524,HERMIT
approximated_507bda21-9cd8-4bee-a195-33257268b74b_Coordinate.owl_functional.owl,86404.5,HERMIT
approximated_50849cb1-d1f5-4be9-b7e0-88580189351e_brenda.owl_functional.owl,7046.5,HERMIT
approximated_508c163f-060a-4bc3-9785-02cd23ae2ca7_stateSolid.owl_functional.owl,84728.5,HERMIT
approximated_50dc59b7-ff06-4385-a1a5-802c54dd17e8_Jointer.ttl_functional.owl,1589,HERMIT
approximated_51121304-fd21-49a9-9da4-71e7e44a0961_NEMO_vv2.98.owl_functional.owl,4501,HERMIT
approximated_51127172-1828-4caf-8200-5302432dae0c_ubset_prok.owl_functional.owl,8721,HERMIT
approximated_511d4b72-3a30-4820-97e5-94714ea947d9_car.owl_functional.owl,1567.5,HERMIT
approximated_51796b8e-cb41-4bb2-9041-f542f0b474d5__20Dec2007.owl_functional.owl,2255.5,HERMIT
approximated_517b9add-aee0-43e3-a624-116a470298a8_otrochozoa.rdf_functional.owl,1600.5,HERMIT
approximated_517d7dfe-1882-44e8-bf0e-568b90c7383c_Portaledge.ttl_functional.owl,1555.5,HERMIT
approximated_5194341f-60ed-4eca-a54f-09d9b1efa1a5_sulo.owl_functional.owl,1631.5,HERMIT
approximated_519b949e-5a07-49f8-94f9-9126289c31ff_drelations.owl_functional.owl,1531.5,HERMIT
approximated_51ea88d6-9735-4fe4-84ca-cf425f04f8e2_es20120118.owl_functional.owl,1817,HERMIT
approximated_52407ffc-afd6-48e3-a571-9cedd7e1f570_anDynamics.owl_functional.owl,82504.5,HERMIT
approximated_5243bb26-b0bf-48ef-a3dd-e031988e0f90_tionMedium.owl_functional.owl,10059,HERMIT
approximated_5321f33a-4b3b-471a-aa29-d819efb258d3_ing_hammer.ttl_functional.owl,1533,HERMIT
approximated_5329fb26-10ec-4f02-8247-104bd6193ad9_nservation.owl_functional.owl,88371.5,HERMIT
approximated_5342ed42-7637-4712-9e5e-b54f1d9ca075_Affogato.ttl_functional.owl,1514.5,HERMIT
approximated_53638c75-7ece-441d-8e20-0af1d7e7e77c_biotopcore.owl_functional.owl,1866,HERMIT
approximated_538312fb-d34d-425d-8089-e4376155285b_Adze.rdf_functional.owl,1512,HERMIT
approximated_538aef57-b690-40e2-ae9f-9ac15493dce2_n_xp_chebi.owl_functional.owl,6113,HERMIT
approximated_53bcedfd-f21f-494a-85c0-968c8d665814_ing_Device.rdf_functional.owl,1563.5,HERMIT
approximated_53d576c6-e2fa-460d-9066-5c7aafd9ba89_us_anatomy.owl_functional.owl,2676.5,HERMIT
approximated_53d67348-e274-4083-ab4d-e56cac40fdc9_singleton.owl_functional.owl,1516.5,HERMIT
approximated_5402b461-4c43-40a3-947d-9b0beb9478f2_helioscope.rdf_functional.owl,1514.5,HERMIT
approximated_5409c9f9-3863-4226-8520-a2c6f742f14a_Testouri.rdf_functional.owl,1577.5,HERMIT
approximated_543bfb50-32c0-48dc-aafe-fc1108656fa4_rd_scraper.rdf_functional.owl,1565,HERMIT
approximated_544da58e-ea8b-4526-90ef-8278242d0437_ian_marble.ttl_functional.owl,1561.5,HERMIT
approximated_546bb76e-9663-4727-9a87-027850c702e9_hsine_acid.rdf_functional.owl,1589.5,HERMIT
approximated_550bbb2a-26ee-418e-a1b3-c28095635655_BRInferred.owl_functional.owl,6159.5,HERMIT
approximated_55210bd3-9230-4ed5-b428-cd056ff8fac5_COSMOtop979.owl_functional.owl,3600000,HERMIT
approximated_552b1865-6c60-433e-927d-6a3db786664d_onto.rdf_functional.owl,1735,HERMIT
approximated_553ccccd-e115-409d-9c5e-3797f2f06102_mGeolBasin.owl_functional.owl,74925.5,HERMIT
approximated_55b97a2e-b256-4ca2-a348-f7eca21eb05d_osscut_saw.rdf_functional.owl,2206.5,HERMIT
approximated_55fb9d69-92f3-4a18-a9f7-b6b0825945b9_Ammeter.rdf_functional.owl,1580.5,HERMIT
approximated_562d26b3-68bf-4fa4-a9f7-c9208c3dda3f_dtn.owl_functional.owl,2203,HERMIT
approximated_5639ee2f-8a3e-4de7-be88-8e1ba6cb0538_Rex.owl_functional.owl,1735.5,HERMIT
approximated_56403718-b3c2-446e-b242-bee5e58d4d8f_physFluid.owl_functional.owl,9052,HERMIT
approximated_5643db3d-0ba1-4b36-933b-a14ec1dddda5_Auger.ttl_functional.owl,1962,HERMIT
approximated_5655676f-466a-4ee7-9695-32978410deb2_ural_steel.rdf_functional.owl,2033.5,HERMIT
approximated_5676d90b-8cf6-4735-93f0-4d9d37a531d3_onto.rdf_functional.owl,1525,HERMIT
approximated_5683efe6-84b7-40e8-97df-f709d5cc88fb_.dlhome_cfg.owl_functional.owl,2573.5,HERMIT
approximated_568f054b-079c-4d37-ab00-ee430d8f4874_idomain.owl_functional.owl,2941,HERMIT
approximated_569c0765-0c6f-4ab4-8631-595584161976_and_cement.ttl_functional.owl,1994,HERMIT
approximated_56b5b842-d560-4464-a4fd-9f4580e650e6_Grasshopper.ttl_functional.owl,2127.5,HERMIT
approximated_56c48430-1d7f-4c24-bc88-b18a1ebed4ba_confious.owl_functional.owl,2922,HERMIT
approximated_56c78db5-5fc2-45bb-a3b2-6feb398ea096_eanCoastal.owl_functional.owl,78171,HERMIT
approximated_570d94a7-ca42-4f6d-a22d-1e7bf90e34cc_ll030210RL.owl_functional.owl,3503,HERMIT
approximated_57492819-32d5-4a87-9b52-18e560803929_tibetlink.rdf_functional.owl,2435.5,HERMIT
approximated_574f37f1-6baf-413e-8b2c-1d41a5d1aab8_BAO_v09b553.owl_functional.owl,2784.5,HERMIT
approximated_578ce73e-0e6b-42d3-9cac-60c59da4be1e_Majorero.rdf_functional.owl,2300,HERMIT
approximated_580d584f-c911-4a1e-b943-779878874e9f_KnC3B6del.rdf_functional.owl,1668,HERMIT
approximated_58197550-a9dd-4328-9ea0-9f26169c8e22_NIFMolecule.owl_functional.owl,6644,HERMIT
approximated_5831bca3-f8b4-423d-9df7-194720757654_Spokeshave.ttl_functional.owl,1554,HERMIT
approximated_5839eb82-206b-4404-915c-5eb82c2992f5_susalink.rdf_functional.owl,2876,HERMIT
approximated_58ae1ea7-98a4-41e9-b8ac-8954fcdf5d4d_umentation.owl_functional.owl,8861,HERMIT
approximated_58c23c9e-5d2e-4990-bbe0-0fc8c12de47f_1_20090714.owl_functional.owl,4894.5,HERMIT
approximated_58e3abb9-b296-49b7-ba7a-f1d18a50809f_g_mackerel.ttl_functional.owl,1566,HERMIT
approximated_58eb3156-d6a5-454d-bdc4-90451e9f740f_HP_functional.owl,8215.5,HERMIT
approximated_59174627-1be6-49f9-995c-ba39f81037a6_te_brownie.ttl_functional.owl,1536.5,HERMIT
approximated_591b87da-2f33-43f6-96bb-073738cbfaba_concept.owl_functional.owl,1620,HERMIT
approximated_591cf9a1-5964-407b-bced-93c544a66c4d_Processing.owl_functional.owl,89445,HERMIT
approximated_59216815-ca0d-47c5-a0bb-a4d7e2343d1d_biotopcore.owl_functional.owl,2894,HERMIT
approximated_593cb27f-5277-483d-974e-6e014b850e4c_gafi_bread.rdf_functional.owl,2230.5,HERMIT
approximated_596e1b3f-9e12-4e84-9358-7a8611d68b20_mboo_shoot.rdf_functional.owl,2111.5,HERMIT
approximated_5987b4e7-4f22-4210-8e55-022fef67f5c6_GO_XP_ALL_functional.owl,320947.5,HERMIT
approximated_598b571a-7d43-47ed-8edf-9aaded28533e_rerelease.owl2_functional.owl,6210.5,HERMIT
approximated_59becabb-e724-427f-99a2-068906aaf63e_Favicon.rdf_functional.owl,2583,HERMIT
approximated_59dd76e6-4dd0-4d6f-8256-444592fd97c7_droSurface.owl_functional.owl,13860,HERMIT
approximated_59e18278-6186-4b6c-a352-462483b99895_TFCtry.owl_functional.owl,6770,HERMIT
approximated_59ea1281-54a2-4d5f-8958-7f498cb86eac_topOnly615.owl_functional.owl,556958,HERMIT
approximated_59f45c14-0d4f-4af5-94cc-e7e837c853c1_ofntb.owl_functional.owl,1548,HERMIT
approximated_5a28b67e-20cc-4d92-a656-fa139e8b4a32_ce_objects.owl_functional.owl,3890.5,HERMIT
approximated_5a2e30bf-e243-4d86-bb4a-849a0d00cfe2_Antidoron.rdf_functional.owl,1585.5,HERMIT
approximated_5a47a7fa-d1ba-4d0b-9402-d1aa04821386_hed_potato.rdf_functional.owl,1560.5,HERMIT
approximated_5a50ada9-ee41-427c-a956-2776e745a1b3_Salt.ttl_functional.owl,1903,HERMIT
approximated_5aaca176-8d4b-4589-a5b7-930067985190_onto.rdf_functional.owl,1536,HERMIT
approximated_5aafc0b3-0203-4ea0-b673-5ce3815eec23_Headlamp.rdf_functional.owl,1582,HERMIT
approximated_5ab4b86c-cddb-4399-a13b-77d87b81af9b_DP1.31.owl_functional.owl,1635.5,HERMIT
approximated_5ac4f9e9-27d7-400b-ac8a-034a9cf8b398_PaulFisher.rdf_functional.owl,1471.5,HERMIT
approximated_5ad7d8dd-ac0e-48d6-ad69-5071b0252abf_terrestris.ttl_functional.owl,1693,HERMIT
approximated_5b493be1-de5f-4bf8-b766-24079ab81854_cryo.owl_functional.owl,9784,HERMIT
approximated_5b4f8e72-8ae8-45b0-bb23-cf97c1b22511_ale_cheese.rdf_functional.owl,1642.5,HERMIT
approximated_5b9ab6a8-6614-4d8c-a56d-1bddb13ae30f_ombemerged.owl_functional.owl,89261,HERMIT
approximated_5ba8d87c-f3cc-48d2-9f42-22fbec46e048_BBC_Micro.rdf_functional.owl,1829.5,HERMIT
approximated_5bacee5a-c1eb-488b-9293-296844488f6f_Crayon.ttl_functional.owl,2389.5,HERMIT
approximated_5bdce687-de12-4e27-8e1b-286cd33c696e_Chalk_line.rdf_functional.owl,2095,HERMIT
approximated_5bf2878f-0c7c-403c-ad60-814f8cafc1c4_Amiga_1000.rdf_functional.owl,2249,HERMIT
approximated_5c0ac154-9608-4834-a1ef-4ff6ed6a7e90_onto.rdf_functional.owl,1930,HERMIT
approximated_5c1c11c3-8441-4540-a306-78c83eab9643_PaulFisher.rdf_functional.owl,1544.5,HERMIT
approximated_5c1eab19-811a-43b5-9807-76b3ac1c08f4_r_function.owl_functional.owl,8100,HERMIT
approximated_5c340b4c-55e6-48fe-bf9c-e9c378092302_eria_mrca.owl2_functional.owl,3139.5,HERMIT
approximated_5c5472da-f4f3-43f1-a75b-7f66d3273fcf_Flashlight.rdf_functional.owl,2165.5,HERMIT
approximated_5c74de05-1e9f-40d7-ba09-aaf571d49158_Conference.owl_functional.owl,1847,HERMIT
approximated_5c85b04a-3db2-4612-b503-0d2417bbab87_lifecycle.owl_functional.owl,1750,HERMIT
approximated_5ca137b1-1090-44cb-8278-1cfdf4fe69ca_Debugger.ttl_functional.owl,1793,HERMIT
approximated_5ca6e196-b183-44e6-8fa6-18f8afa47f31_o_complete.owl_functional.owl,8091,HERMIT
approximated_5caaee29-77a5-413f-9667-ed986e8de413_ing_boiler.ttl_functional.owl,2316.5,HERMIT
approximated_5cb4549e-7393-47d4-bacf-0641b08e10e6_BabyTaonew.owl_functional.owl,3539.5,HERMIT
approximated_5cc5949a-36d4-40e8-813e-eec7de657337_atmoFog.owl_functional.owl,13325,HERMIT
approximated_5ce4039f-7515-4d22-b1b5-8cc98458c243_Mpeg72001.owl_functional.owl,2157.5,HERMIT
approximated_5d0647d0-c96d-4f65-90f6-e3c5b4884292_relontosx.owl_functional.owl,2350,HERMIT
approximated_5d6376fa-7a08-43b6-87ca-559e20bef3c0_mato_paste.ttl_functional.owl,2206.5,HERMIT
approximated_5db4d34a-be91-434b-a961-cb1db44e07c9_Van.rdf_functional.owl,2051.5,HERMIT
approximated_5de33645-69d5-414b-be89-f97b3387feec_logen_lamp.ttl_functional.owl,2836.5,HERMIT
approximated_5e4de526-a54d-4da0-9407-3e089bf121d2_onto.rdf_functional.owl,1917.5,HERMIT
approximated_5e4df32d-fbe6-4e5a-be1b-68d0755c913b_oo_fly_rod.ttl_functional.owl,2149.5,HERMIT
approximated_5e549751-f05d-4387-a7ea-53450404ed20_request.owl_functional.owl,1943.5,HERMIT
approximated_5f2b6e58-6c76-49e8-9ab5-c91adc81633e_Cuba_cheese.ttl_functional.owl,2346,HERMIT
approximated_5f4d3c25-d578-4a17-b8d1-144b4434d54e_Kite.ttl_functional.owl,2415,HERMIT
approximated_5f800bdc-82c5-4997-bba4-dbe055432ea5_l_trousers.ttl_functional.owl,2094,HERMIT
approximated_6019326c-e0eb-4dc1-87ec-95549e6b89f7_cinema.owl_functional.owl,2504,HERMIT
approximated_602f5b45-de34-49ab-b1af-fc1855c2a767_dMesoscale.owl_functional.owl,62087.5,HERMIT
approximated_603edd87-ffe0-4d9a-98a1-638bc81c6de4_Horsebread.rdf_functional.owl,1707,HERMIT
approximated_610d549b-c50c-4a3b-a661-eab2f30c74cb_nlessRatio.owl_functional.owl,91029.5,HERMIT
approximated_612262db-ca9a-4c47-9688-6f9fc89e272d_fipaagent_functional.owl,2088.5,HERMIT
approximated_617ed6c6-5075-429e-aa0d-8f510bb901d7_Pentium_III.ttl_functional.owl,2351.5,HERMIT
approximated_618f8fe4-92e4-4d1f-97cb-cdbc1cfbaec6_nductivity.owl_functional.owl,83878.5,HERMIT
approximated_619677f1-3bd0-4721-903d-17bb674e54d8_PaulFisher.rdf_functional.owl,1988.5,HERMIT
approximated_61b78353-a18a-4013-9605-e4dddf01b04a_tric_motor.ttl_functional.owl,1731.5,HERMIT
approximated_61deb8a9-52fd-413a-928e-2c9ee425883a_ket_wrench.ttl_functional.owl,1827.5,HERMIT
approximated_61e9a5b0-b500-4a0d-8fb4-854831823f05_onto.rdf_functional.owl,1977,HERMIT
approximated_627a31a7-4298-4981-8477-15d3abb8a425_ColbyJack.ttl_functional.owl,1859,HERMIT
approximated_62dced30-ab24-4745-869b-f0c4aef44c25_scriptions.owl_functional.owl,2695.5,HERMIT
approximated_62e5d462-9a6a-4505-853d-5b3eb2493328_3_20100614.owl_functional.owl,4239.5,HERMIT
approximated_6347be6f-3e3f-4e67-9164-5bcbc935d5ed_mplegraph1.owl_functional.owl,2371.5,HERMIT
approximated_639f93c2-4790-4bb8-9c48-48f9d8a1f186_Chimay.rdf_functional.owl,1981.5,HERMIT
approximated_63d54963-d135-413a-9909-d85d6d81e092_oll_holder.rdf_functional.owl,1638.5,HERMIT
approximated_63ff03b2-4b46-43e0-a13c-20293e3192f3_ngConcepts.owl_functional.owl,1736.5,HERMIT
approximated_640b91e0-6487-46eb-bd42-364566852cbf_biolHealth.owl_functional.owl,3773,HERMIT
approximated_6428a892-ca97-4e6b-a2b9-84dc6e59b1b8_ur_sanding.rdf_functional.owl,1573,HERMIT
approximated_644356e7-d943-407a-8f82-dc36816cd023_DP1.26.owl_functional.owl,1973.5,HERMIT
approximated_649b7538-6b33-4dcd-b28d-1fd853852161_exatomicnumber_functional.owl,1923,HERMIT
approximated_64a2891f-93b3-47b1-b673-3fc398832a52_operiodism.ttl_functional.owl,1926,HERMIT
approximated_64d2b920-0f50-49e9-9e4f-be6f28624991_mantics_v5.owl_functional.owl,1955.5,HERMIT
approximated_64e7a0f1-60a3-4a5f-9fa3-3dabc7aba397_out.rdf_functional.owl,3781.5,HERMIT
approximated_6516ed2a-3286-4f34-b25e-843be41f8270_ataService.owl_functional.owl,84467.5,HERMIT
approximated_652ba424-0679-4917-a091-ed2edb9b08a1_emistrycomplex_functional.owl,3818.5,HERMIT
approximated_6558799a-535b-4c2e-842e-1ce941f28dc2_ec2.owl_functional.owl,2854.5,HERMIT
approximated_65a4f85c-c693-48a4-a61d-1fa2e041f81c_classified.owl_functional.owl,1645.5,HERMIT
approximated_65c4d7b0-cabd-4d27-88a7-509b2995ca31_al_anatomy.owl_functional.owl,3316,HERMIT
approximated_65fb8e39-1937-4032-96b1-38af872c0180_st_anatomy.owl_functional.owl,4384.5,HERMIT
approximated_661fb4b3-f118-4aad-98ab-a5552eb3c9ab_Liverwurst.rdf_functional.owl,1514,HERMIT
approximated_665e276c-cb27-4534-9e1b-ce951da76024_base_vocab.owl_functional.owl,2223,HERMIT
approximated_667a63e6-5af1-412e-9043-b73b2479fc07_imitive1.0.owl_functional.owl,1559,HERMIT
approximated_66a26010-c901-48c6-8877-2bfa2f7963c9_index.php_functional.owl,1478,HERMIT
approximated_66b3c619-b98c-4b92-879a-d2a417958fe7_protogeni.owl_functional.owl,2723.5,HERMIT
approximated_66eb5ae6-182f-4b99-aa08-c1935e6aeb99_Miter_saw.ttl_functional.owl,1612.5,HERMIT
approximated_670215dc-09a1-42f9-ac4d-11f89a17275a_cRae_Rally.ttl_functional.owl,1537,HERMIT
approximated_67bc887d-4476-4cb0-afd2-c3df9241dbbe_and_muller.ttl_functional.owl,1611.5,HERMIT
approximated_684b2a6f-42ef-4d3e-96d2-686e9050a34f_NIFMolecule.owl_functional.owl,6751,HERMIT
approximated_6852ec9c-f026-4bbe-9373-7112947d003f_realmCryo.owl_functional.owl,85962.5,HERMIT
approximated_68727015-75a6-471a-97fa-815490c65d8e_SLACKSed.owl_functional.owl,1583.5,HERMIT
approximated_68a4eac8-5e42-44aa-8302-c9e06e152e59_Deluge_gun.rdf_functional.owl,1519.5,HERMIT
approximated_69053d2a-5eb1-41ad-88d1-3e72684e0bb5_family.swrl.owl_functional.owl,1548.5,HERMIT
approximated_69285bda-95d6-4214-9e32-667dbbfe63cb_PaulFisher.rdf_functional.owl,1623.5,HERMIT
approximated_6942f2b2-bfbc-41c3-b747-663c02a9fe55_ties200512.owl_functional.owl,2084,HERMIT
approximated_69d74339-2afe-47d2-975d-ad7d1b45110c_Roulade.rdf_functional.owl,1644.5,HERMIT
approximated_6a621ce1-c63f-4649-96f2-2cadf7ba17d4_cedar.owl_functional.owl,6768,HERMIT
approximated_6a6619e0-4b49-41c1-b75c-f1e46a724027_Smartphone.owl_functional.owl,2211,HERMIT
approximated_6ac35b9a-a6b8-4ae1-b321-4fcd42f1d176_relontor.owl_functional.owl,1873.5,HERMIT
approximated_6ac8b71a-c597-420b-9166-1be85f288c05_riped_bass.ttl_functional.owl,1570.5,HERMIT
approximated_6ad726eb-5d8e-4439-b5f2-1662aece84e1_olia.owl_functional.owl,2352,HERMIT
approximated_6ae48d7c-d89e-4b52-97e2-f941154cb238_eet_potato.ttl_functional.owl,1587.5,HERMIT
approximated_6c2f8691-9286-421a-8c6e-3241b988c478_et_waggler.ttl_functional.owl,1551.5,HERMIT
approximated_6c8a8ad3-8a22-40d6-bdf3-33ee58fd4980_rt.owl.new.owl_functional.owl,1991.5,HERMIT
approximated_6c9fc61c-7848-4bd5-8b03-443e637346ea_nalistaxon.owl_functional.owl,9308.5,HERMIT
approximated_6ce7a3de-8f86-4f12-8e44-79a2191ab3ac_l2odm2codo.owl_functional.owl,2628.5,HERMIT
approximated_6d30d82d-ccfe-4993-b40a-958aa17be6f9_MSKB_ver1.owl_functional.owl,1777.5,HERMIT
approximated_6d35fed5-0014-47d3-b0b6-3ae0bef1f9d2_Traffic.owl_functional.owl,1553.5,HERMIT
approximated_6d61b3b6-285e-4a41-b63e-876770ff7061_anPressure.owl_functional.owl,82661,HERMIT
approximated_6e439c6f-d7f3-46df-a9f6-1c66b37bd221_ink_tubing.rdf_functional.owl,2005.5,HERMIT
approximated_6e887318-576d-4087-8e26-95ff90071ecd_ization2.0.owl_functional.owl,2485.5,HERMIT
approximated_6e99a4c1-f804-4bf4-b4ef-b3ac0c2cb75d_ground.owl_functional.owl,1620.5,HERMIT
approximated_6ea137d4-8579-48a5-87df-5e5f9bc64f70_uniprotpro.owl_functional.owl,77459.5,HERMIT
approximated_6f6e69f4-9975-46c0-a1ac-52363adf4b58_senpfeffer.rdf_functional.owl,1578.5,HERMIT
approximated_6fed8bf3-a384-47fb-8ea1-e1b6464db8da_higgins_functional.owl,1731,HERMIT
approximated_7014f294-25ea-4ca0-9847-43ebbbbf9b50_schema.owl_functional.owl,1708.5,HERMIT
approximated_702b8efb-32b2-4a87-8350-415581a69a16_Resistor.rdf_functional.owl,1558,HERMIT
approximated_70611545-b925-49a8-b922-cf24319a1cbc_ber_wrench.ttl_functional.owl,1546,HERMIT
approximated_709098b2-44b3-48e2-96cf-7860bcdc05f0_onto.rdf_functional.owl,1470,HERMIT
approximated_70b70aa2-8b93-4efa-b8c3-c77bba03b9f2_Maillon.ttl_functional.owl,1507.5,HERMIT
approximated_70d4edaa-92fc-4c40-af38-1f39f431fc3f_idDynamics.owl_functional.owl,84767,HERMIT
approximated_70e6b77e-078a-44df-bb64-c49b352b184c_al_process.owl_functional.owl,20180.5,HERMIT
approximated_70fa35aa-b942-4d22-8032-2de55a96a7dd_Mincemeat.ttl_functional.owl,1779.5,HERMIT
approximated_710c2b5f-b4a6-4fe3-bb2a-79b35c209b23__F15_Eagle.ttl_functional.owl,1847.5,HERMIT
approximated_7130c809-0272-4b72-9c23-8c1f077a55b1_ass_shears.rdf_functional.owl,1577.5,HERMIT
approximated_713b7128-5f6e-4e82-b0b4-efa54a064e5d_icCompound.owl_functional.owl,79033,HERMIT
approximated_7153eb66-1776-4b1f-8794-6923eaffcc92_lusuniprot.owl_functional.owl,38602,HERMIT
approximated_716754cb-7c5f-4ff9-b05e-358bc24d8522_Zilog_Z80.rdf_functional.owl,1991,HERMIT
approximated_71a6f8a4-faa3-4998-935c-1e37b3eee4a3_Shanklish.rdf_functional.owl,1794,HERMIT
approximated_729ba78c-3d24-47e1-9bb1-980fad7ba20d_aintenance.owl_functional.owl,1576,HERMIT
approximated_72ac9260-f9e6-4d4e-9311-ce66ed170327_rus_cheese.ttl_functional.owl,1676,HERMIT
approximated_72c8ddb6-e5a5-41a5-bbe9-a3ba3acea6aa_drelations.rdf_functional.owl,1714,HERMIT
approximated_731e0244-2d3a-4361-b4dc-521969886d07_Feta.rdf_functional.owl,3650.5,HERMIT
approximated_7329a1b0-f77f-46de-9c49-af3041c722e2_yowlprimitive_functional.owl,2253,HERMIT
approximated_734d2ce3-7504-4823-acde-695f74b39b61_prerelease.owl_functional.owl,7404,HERMIT
approximated_7351eb40-b5ea-4f6d-b6b5-3d6f0bc30a8c_ductionOld.owl_functional.owl,2367,HERMIT
approximated_7382295a-242d-43fd-83c0-397ca0a4912e_prowl.owl_functional.owl,2381.5,HERMIT
approximated_73bf026e-4b77-4c0e-a53f-0f436c68058e_Black_tie.rdf_functional.owl,2307.5,HERMIT
approximated_7403311b-71f3-4367-bb0e-dcef6f2e235b_reen_wiper.rdf_functional.owl,1958,HERMIT
approximated_74566e69-049c-462a-b8b5-f77a924793d2_Soft_drink.ttl_functional.owl,2010.5,HERMIT
approximated_745696ff-c8ee-445e-a771-bfcac8377419_SAO.owl_functional.owl,2981,HERMIT
approximated_747c721b-14b2-43de-94a1-770e0e712354_matrPlant.owl_functional.owl,66791.5,HERMIT
approximated_74ea4163-7d5c-408b-806b-7d8f403334fb_Data_logger.rdf_functional.owl,2716.5,HERMIT
approximated_74f0f32d-0d2f-4032-8d41-fdf6c9e3bc64_eam_boiler.ttl_functional.owl,1666,HERMIT
approximated_74fedc71-8310-487c-9bf1-0e9e08355144_ura_cheese.ttl_functional.owl,1541.5,HERMIT
approximated_756a7d78-1836-4da2-a9fe-e2b7bf7d9e52_e42_atwork.rdf_functional.owl,2381,HERMIT
approximated_7590c586-5650-4083-8054-2188d3bfec5f_Brass_model.ttl_functional.owl,1768.5,HERMIT
approximated_75d9fe1b-71db-4e70-a109-bd304b2321a7_VRAM.ttl_functional.owl,1708.5,HERMIT
approximated_75dff472-3976-4079-8555-e6d264028c1d_CategoryMarking_functional.owl,2152,HERMIT
approximated_76380fae-b906-47ba-b2cb-24a16459899c_rTimeScale.owl_functional.owl,85370.5,HERMIT
approximated_7647fbae-2c45-4fa2-9cc7-52ac618b6654_figure4.owl_functional.owl,1743.5,HERMIT
approximated_76686b12-ca01-4f70-a8f1-72f4f501e705_king_knife.ttl_functional.owl,1616,HERMIT
approximated_76854e1e-2b8a-437a-b5cf-7ab7e6b49618_qudt_functional.owl,1661.5,HERMIT
approximated_768c781c-937c-40bb-bc13-f4611c9296bb_ntology_editor_functional.owl,1434,HERMIT
approximated_76aa0daf-538d-4aba-a84e-1946539d9964_andGlacial.owl_functional.owl,63167,HERMIT
approximated_76bc6b5c-b9a0-40b7-8221-9a777ef0bf89_ing_pliers.rdf_functional.owl,1549,HERMIT
approximated_76c91d46-f28c-44cd-a677-0b273d50586f_phenStar.owl_functional.owl,82431.5,HERMIT
approximated_76f00b48-f18f-429f-a39c-10ae18c74be7_ile_cutter.ttl_functional.owl,1562.5,HERMIT
approximated_775c33ae-6908-4ea0-9525-be3c4e7b4539_swportal.owl_functional.owl,1505.5,HERMIT
approximated_776220a0-e09b-4dcd-9700-4998ec01ffb7_Photograph.ttl_functional.owl,1581,HERMIT
